nr conseq;nr org;bloque;periodo;camara;charact;char2;evento;fotos;lat;long;dia;mes;ano;hora.ini;hora.fin;duracion;action;species;activity;number of animals;confidence;dieta;tamano
222;2889;B06;P1;LEE05;sF;sF2;LEE05_E16;3;5,4963;-61,1568;14;11;2015;16:39:58;16:39:58;00:00:00;MP;C.paca;passing;1;5;herb;mediano
223;2890;B06;P1;LEE05;sF;sF2;LEE05_E17;3;5,4963;-61,1568;15;11;2015;19:17:19;19:17:19;00:00:00;MP;C.paca;passing;1;5;herb;mediano
224;2891;B06;P1;LEE05;sF;sF2;LEE05_E18;3;5,4963;-61,1568;18;11;2015;20:40:58;20:40:58;00:00:00;MP;C.paca;passing;1;5;herb;mediano
225;2892;B06;P1;LEE05;sF;sF2;LEE05_E19;3;5,4963;-61,1568;18;11;2015;23:25:40;23:25:40;00:00:00;MP;C.paca;passing;1;5;herb;mediano
226;2893;B06;P1;LEE05;sF;sF2;LEE05_E20;6;5,4963;-61,1568;19;11;2015;20:24:26;20:24:31;00:00:05;MP;C.paca;passing;1;5;herb;mediano
227;2894;B06;P1;LEE05;sF;sF2;LEE05_E21;6;5,4963;-61,1568;21;11;2015;22:43:12;22:43:17;00:00:05;MP;C.paca;passing;1;5;herb;mediano
228;2895;B06;P1;LEE05;sF;sF2;LEE05_E22;6;5,4963;-61,1568;22;11;2015;20:01:29;20:01:34;00:00:05;MP;C.paca;passing;1;5;herb;mediano
229;2896;B06;P1;LEE05;sF;sF2;LEE05_E23;6;5,4963;-61,1568;22;11;2015;22:34:20;22:34:25;00:00:05;MP;C.paca;passing;1;5;herb;mediano
230;2897;B06;P1;LEE05;sF;sF2;LEE05_E24;6;5,4963;-61,1568;23;11;2015;23:14:53;23:14:58;00:00:05;MP;C.paca;passing;1;5;herb;mediano
231;2898;B06;P1;LEE05;sF;sF2;LEE05_E25;3;5,4963;-61,1568;24;11;2015;01:55:48;01:55:48;00:00:00;MP;C.paca;passing;1;5;herb;mediano
232;2899;B06;P1;LEE05;sF;sF2;LEE05_E26;3;5,4963;-61,1568;24;11;2015;17:00:15;17:00:15;00:00:00;MP;C.paca;passing;1;5;herb;mediano
233;2901;B06;P1;LEE05;sF;sF2;LEE05_E28;3;5,4963;-61,1568;25;11;2015;16:42:53;16:42:53;00:00:00;MP;C.paca;passing;1;3;herb;mediano
234;2902;B06;P1;LEE05;sF;sF2;LEE05_E29;3;5,4963;-61,1568;25;11;2015;19:39:05;19:39:05;00:00:00;MP;C.paca;passing;1;5;herb;mediano
235;2905;B06;P1;LEE05;sF;sF2;LEE05_E32;3;5,4963;-61,1568;27;11;2015;15:52:15;15:52:15;00:00:00;MP;C.paca;passing;1;5;herb;mediano
236;2906;B06;P1;LEE05;sF;sF2;LEE05_E33;6;5,4963;-61,1568;27;11;2015;16:36:45;16:36:50;00:00:05;MP;C.paca;passing;1;5;herb;mediano
237;2907;B06;P1;LEE05;sF;sF2;LEE05_E34;6;5,4963;-61,1568;28;11;2015;16:28:03;16:28:08;00:00:05;MP;C.paca;passing;1;5;herb;mediano
238;2908;B06;P1;LEE05;sF;sF2;LEE05_E35;6;5,4963;-61,1568;28;11;2015;16:38:18;16:38:23;00:00:05;MP;C.paca;passing;1;5;herb;mediano
239;2909;B06;P1;LEE05;sF;sF2;LEE05_E36;6;5,4963;-61,1568;29;11;2015;16:52:15;16:52:20;00:00:05;MP;C.paca;passing;1;5;herb;mediano
240;2911;B06;P1;LEE05;sF;sF2;LEE05_E38;6;5,4963;-61,1568;30;11;2015;20:07:14;20:07:19;00:00:05;MP;C.paca;passing;1;5;herb;mediano
241;2720;B05;P1;LEE01;bF;bF2;LEE01_E55;6;5,4646;-61,0916;13;11;2015;06:56:40;06:56:46;00:00:06;MP;C.thous;passing;1;5;omniv;mediano
242;2725;B05;P1;LEE01;bF;bF2;LEE01_E60;3;5,4646;-61,0916;16;11;2015;18:37:31;18:37:33;00:00:02;MP;C.thous;passing;1;5;omniv;mediano
243;2737;B05;P1;LEE01;bF;bF2;LEE01_E72;6;5,4646;-61,0916;20;11;2015;19:28:07;19:28:13;00:00:06;MP;C.thous;passing;1;5;omniv;mediano
244;2744;B05;P1;LEE01;bF;bF2;LEE01_E79;3;5,4646;-61,0916;27;11;2015;18:03:28;18:03:29;00:00:01;MP;C.thous;passing;1;5;omniv;mediano
245;2346;B03;P1;IS20;s0;s01;IS20_E31;6;5,5527;-61,0579;29;11;2015;18:20:08;18:20:36;00:00:28;MP;D.imperfecta;passing;1;5;omniv;pequeno
246;2256;B03;P1;IS05;B0;B0;IS05_E13;15;5,5519;-61,0519;10;11;2015;22:47:59;22:48:19;00:00:20;MP;D.kappleri;passing;1;4;insect;mediano
247;2265;B03;P1;IS05;B0;B0;IS05_E22;3;5,5519;-61,0519;28;11;2015;21:05:45;21:05:45;00:00:00;MP;D.kappleri;passing;1;4;insect;mediano
248;2266;B03;P1;IS05;B0;B0;IS05_E23;18;5,5519;-61,0519;28;11;2015;21:14:32;21:15:07;00:00:35;MP;D.kappleri;passing;1;4;insect;mediano
249;2267;B03;P1;IS05;B0;B0;IS05_E24;9;5,5519;-61,0519;28;11;2015;22:14:29;22:14:40;00:00:11;MP;D.kappleri;passing;1;4;insect;mediano
250;2257;B03;P1;IS05;B0;B0;IS05_E14;27;5,5519;-61,0519;11;11;2015;11:56:49;11:58:47;00:01:58;MP;D.leporina;passing;1;5;herb;mediano
251;2259;B03;P1;IS05;B0;B0;IS05_E16;3;5,5519;-61,0519;14;11;2015;10:50:02;10:50:02;00:00:00;MP;D.leporina;passing;1;5;herb;mediano
252;2263;B03;P1;IS05;B0;B0;IS05_E20;6;5,5519;-61,0519;22;11;2015;06:53:41;06:54:19;00:00:38;MP;D.leporina;passing;1;5;herb;mediano
253;2264;B03;P1;IS05;B0;B0;IS05_E21;6;5,5519;-61,0519;28;11;2015;09:49:22;09:49:37;00:00:15;MP;D.leporina;passing;1;5;herb;mediano
254;2529;B04;P1;IS23;b0;b01;IS23_E33;6;5,5695;-61,1765;24;11;2015;21:01:35;21:01:58;00:00:23;MP;D.leporina;passing;1;2;herb;mediano
255;2796;B05;P1;LEE03;b0;b01;LEE03_E38;3;5,4889;-61,0947;7;11;2015;14:51:49;14:51:49;00:00:00;MP;D.leporina;passing;1;5;herb;mediano
256;2804;B05;P1;LEE03;b0;b01;LEE03_E46;9;5,4889;-61,0947;23;11;2015;10:17:33;10:17:42;00:00:09;MP;D.leporina;passing;1;5;herb;mediano
257;2836;B05;P1;LEE04;bf;bf1;LEE040312_E29;3;5,4800;-61,0858;1;11;2015;08:11:57;08:11:57;00:00:00;MP;D.leporina;passing;1;5;herb;mediano
258;2843;B05;P1;LEE04;bf;bf1;LEE040312_E36;3;5,4800;-61,0858;13;11;2015;06:24:27;06:24:27;00:00:00;MP;D.leporina;passing;1;5;herb;mediano
259;2844;B05;P1;LEE04;bf;bf1;LEE040312_E37;3;5,4800;-61,0858;18;11;2015;09:33:07;09:33:08;00:00:01;MP;D.leporina;passing;1;5;herb;mediano
260;2846;B05;P1;LEE04;bf;bf1;LEE040312_E39;3;5,4800;-61,0858;22;11;2015;10:18:50;10:18:51;00:00:01;MP;D.leporina;passing;1;5;herb;mediano
261;2847;B05;P1;LEE04;bf;bf1;LEE040312_E40;3;5,4800;-61,0858;23;11;2015;05:48:22;05:48:23;00:00:01;MP;D.leporina;passing;1;5;herb;mediano
262;2848;B05;P1;LEE04;bf;bf1;LEE040312_E41;3;5,4800;-61,0858;23;11;2015;09:10:33;09:10:34;00:00:01;MP;D.leporina;passing;1;5;herb;mediano
263;2849;B05;P1;LEE04;bf;bf1;LEE040312_E42;3;5,4800;-61,0858;26;11;2015;07:17:40;07:17:41;00:00:01;MP;D.leporina;passing;1;5;herb;mediano
264;2333;B03;P1;IS20;s0;s01;IS20_E18;6;5,5527;-61,0579;13;11;2015;11:12:52;11:12:59;00:00:07;MP;D.leporina;passing;1;5;herb;mediano
265;2337;B03;P1;IS20;s0;s01;IS20_E22;6;5,5527;-61,0579;18;11;2015;08:42:57;08:43:03;00:00:06;MP;D.leporina;passing;1;5;herb;mediano
266;2338;B03;P1;IS20;s0;s01;IS20_E23;6;5,5527;-61,0579;20;11;2015;16:47:35;16:47:40;00:00:05;MP;D.leporina;passing;1;5;herb;mediano
267;2347;B03;P1;IS20;s0;s01;IS20_E32;3;5,5527;-61,0579;30;11;2015;08:07:55;08:07:56;00:00:01;MP;D.leporina;passing;1;5;herb;mediano
268;2384;B04;P1;IS21;s0;s01;IS21_E31;9;5,5469;-61,1774;11;11;2015;16:15:22;16:15:43;00:00:21;MP;D.leporina;passing;1;5;herb;mediano
269;2385;B04;P1;IS21;s0;s01;IS21_E32;21;5,5469;-61,1774;11;11;2015;17:01:20;17:03:02;00:01:42;MP;D.leporina;passing;1;5;herb;mediano
270;2389;B04;P1;IS21;s0;s01;IS21_E36;9;5,5469;-61,1774;16;11;2015;06:31:49;06:32:05;00:00:16;MP;D.leporina;passing;1;4;herb;mediano
271;2390;B04;P1;IS21;s0;s01;IS21_E37;12;5,5469;-61,1774;16;11;2015;09:57:55;09:59:06;00:01:11;MP;D.leporina;passing;1;4;herb;mediano
272;2391;B04;P1;IS21;s0;s01;IS21_E38;15;5,5469;-61,1774;16;11;2015;10:22:45;10:23:19;00:00:34;MP;D.leporina;passing;1;5;herb;mediano
273;1881;B02;P1;IS02;Sf;Sf1;IS02_E6;33;5,5791;-61,1079;1;11;2015;13:44:55;13:46:20;00:01:25;MP;D.leporina;eating;1;5;herb;mediano
274;1883;B02;P1;IS02;Sf;Sf1;IS02_E8;18;5,5791;-61,1079;3;11;2015;10:45:23;10:45:56;00:00:33;MP;D.leporina;passing;1;5;herb;mediano
275;1884;B02;P1;IS02;Sf;Sf1;IS02_E9;24;5,5791;-61,1079;8;11;2015;10:38:41;10:39:31;00:00:50;MP;D.leporina;eating;1;5;herb;mediano
276;1886;B02;P1;IS02;Sf;Sf1;IS02_E11;18;5,5791;-61,1079;9;11;2015;13:48:08;13:48:42;00:00:34;MP;D.leporina;passing;1;1;herb;mediano
277;1887;B02;P1;IS02;Sf;Sf1;IS02_E12;3;5,5791;-61,1079;10;11;2015;09:35:17;09:35:18;00:00:01;MP;D.leporina;passing;1;3;herb;mediano
278;1889;B02;P1;IS02;Sf;Sf1;IS02_E14;3;5,5791;-61,1079;21;11;2015;16:21:50;16:21:52;00:00:02;MP;D.leporina;passing;1;3;herb;mediano
279;1890;B02;P1;IS02;Sf;Sf1;IS02_E15;15;5,5791;-61,1079;23;11;2015;12:18:37;12:19:23;00:00:46;MP;D.leporina;passing;1;5;herb;mediano
280;2903;B06;P1;LEE05;sF;sF2;LEE05_E30;6;5,4963;-61,1568;26;11;2015;14:58:34;14:59:18;00:00:44;MP;D.leporina;passing;1;5;herb;mediano
281;2904;B06;P1;LEE05;sF;sF2;LEE05_E31;6;5,4963;-61,1568;26;11;2015;15:18:29;15:18:34;00:00:05;MP;D.leporina;passing;1;5;herb;mediano
282;2344;B03;P1;IS20;s0;s01;IS20_E29;3;5,5527;-61,0579;28;11;2015;05:14:06;05:14:07;00:00:01;MP;D.marsupialis;passing;1;5;omniv;pequeno
283;2648;B05;P1;IS07;b0;b01;IS07_E11;6;5,4591;-61,0840;16;11;2015;01:57:48;01:58:31;00:00:43;MP;D.novemcinctus;passing;1;3;insect;mediano
284;2917;B06;P1;LEE06;bF;bF2;LEE06_E5;1054;5,4909;-61,1662;2;11;2015;00:00:15;23:59:56;06:11:07;MP;D.novemcinctus;passing;1;4;insect;mediano
285;2343;B03;P1;IS20;s0;s01;IS20_E28;3;5,5527;-61,0579;26;11;2015;20:26:56;20:26:57;00:00:01;MP;D.novemcinctus;passing;1;5;insect;mediano
286;2386;B04;P1;IS21;s0;s01;IS21_E33;6;5,5469;-61,1774;11;11;2015;23:13:32;23:14:13;00:00:41;MP;D.novemcinctus;passing;1;3;insect;mediano
287;2388;B04;P1;IS21;s0;s01;IS21_E35;3;5,5469;-61,1774;15;11;2015;19:25:19;19:25:21;00:00:02;MP;D.novemcinctus;passing;1;3;insect;mediano
288;2489;B04;P1;IS01;b0;b01;IS01_E9;1;5,5622;-61,1852;17;11;2015;12:37:49;12:37:49;00:00:00;MP;E.barbara;passing;1;5;carniv;mediano
289;2443;B04;P1;IS22;Bf;Bf;IS22_E46;27;5,5561;-61,1851;8;11;2015;05:24:47;05:25:48;00:01:01;MP;E.barbara;passing;1;5;carniv;mediano
290;2661;B05;P1;IS17;bf;bf1;IS17_E10;3;5,4681;-61,0837;16;11;2015;10:48:49;10:48:50;00:00:01;MP;E.barbara;passing;1;4;carniv;mediano
291;2339;B03;P1;IS20;s0;s01;IS20_E24;3;5,5527;-61,0579;23;11;2015;10:57:21;10:57:22;00:00:01;MP;E.barbara;passing;1;5;carniv;mediano
292;2866;B06;P1;IS11;s0;s01;IS11_E15;6;5,5181;-61,1888;25;11;2015;07:12:17;07:12:21;00:00:04;MP;E.barbara;passing;1;5;carniv;mediano
293;2204;B02;P1;IS09;s0;s01;IS09_E4;6;5,5632;-61,1285;10;11;2015;16:59:52;16:59:57;00:00:05;MP;H.hydrohaeris;passing;1;3;herb;grande
294;2226;B02;P1;LEE02;s0;s01;LEE02_E21;168;5,5834;-61,1158;21;11;2015;00:36:18;00:45:59;00:09:41;MP;H.hydrohaeris;passing;3;5;herb;grande
295;2227;B02;P1;LEE02;s0;s01;LEE02_E22;18;5,5834;-61,1158;21;11;2015;00:48:14;00:48:59;00:00:45;MP;H.hydrohaeris;passing;3;5;herb;grande
296;409;B01;P1;IS13;S0;S0;IS13_E371;3;5,5221;-61,2720;2;11;2015;23:16:08;23:16:11;00:00:03;MP;L.pardalis;passing;1;2;carniv;grande
297;2261;B03;P1;IS05;B0;B0;IS05_E18;9;5,5519;-61,0519;17;11;2015;04:34:27;04:34:36;00:00:09;MP;M.americana;passing;1;4;herb;grande
298;2488;B04;P1;IS01;b0;b01;IS01_E8;1;5,5622;-61,1852;16;11;2015;17:17:32;17:17:32;00:00:00;MP;M.americana;passing;1;3;herb;grande
299;2331;B03;P1;IS20;s0;s01;IS20_E16;6;5,5527;-61,0579;9;11;2015;00:03:26;00:03:32;00:00:06;MP;M.americana;passing;1;5;herb;grande
300;2340;B03;P1;IS20;s0;s01;IS20_E25;12;5,5527;-61,0579;24;11;2015;20:29:33;20:30:04;00:00:31;MP;M.americana;passing;1;5;herb;grande
301;2253;B03;P1;IS05;B0;B0;IS05_E10;9;5,5519;-61,0519;1;11;2015;07:08:08;07:08:45;00:00:37;MP;M.gouazoubira;passing;1;4;herb;grande
302;2254;B03;P1;IS05;B0;B0;IS05_E11;33;5,5519;-61,0519;1;11;2015;07:11:28;07:14:06;00:02:38;MP;M.gouazoubira;eating;1;4;herb;grande
303;2252;B03;P1;IS05;B0;B0;IS05_E9;54;5,5519;-61,0519;1;11;2015;07:01:19;07:05:28;00:04:09;MP;M.gouazoubira;passing;1;4;herb;grande
304;2308;B03;P1;IS19;B0;B0;IS19_E14;6;5,5745;-61,0497;3;11;2015;21:07:55;21:08:02;00:00:07;MP;M.gouazoubira;passing;1;3;herb;grande
305;2255;B03;P1;IS05;B0;B0;IS05_E12;6;5,5519;-61,0519;10;11;2015;08:37:44;08:39:09;00:01:25;MP;M.gouazoubira;passing;1;4;herb;grande
306;2262;B03;P1;IS05;B0;B0;IS05_E19;9;5,5519;-61,0519;19;11;2015;14:40:38;14:40:52;00:00:14;MP;M.gouazoubira;passing;1;4;herb;grande
307;2379;B04;P1;IS21;s0;s01;IS21_E26;12;5,5469;-61,1774;1;11;2015;16:05:19;16:05:42;00:00:23;MP;M.gouazoubira;passing;1;4;herb;grande
308;2442;B04;P1;IS22;Bf;Bf;IS22_E45;36;5,5561;-61,1851;7;11;2015;07:50:44;07:52:11;00:01:27;MP;M.gouazoubira;passing;1;3;herb;grande
309;2547;B04;P1;LEE07;s0;s01;LEE07_E5;60;5,5601;-61,1799;14;11;2015;15:15:11;15:17:08;00:01:57;MP;M.gouazoubira;passing;1;4;herb;grande
310;2460;B04;P1;IS22;Bf;Bf;IS22_E63;24;5,5561;-61,1851;16;11;2015;11:35:03;11:35:58;00:00:55;MP;M.gouazoubira;passing;1;5;herb;grande
311;2464;B04;P1;IS22;Bf;Bf;IS22_E67;24;5,5561;-61,1851;22;11;2015;10:40:35;10:41:33;00:00:58;MP;M.gouazoubira;passing;1;3;herb;grande
312;2466;B04;P1;IS22;Bf;Bf;IS22_E69;27;5,5561;-61,1851;24;11;2015;17:27:41;17:28:38;00:00:57;MP;M.gouazoubira;passing;1;3;herb;grande
313;2659;B05;P1;IS17;bf;bf1;IS17_E8;3;5,4681;-61,0837;11;11;2015;16:39:15;16:39:17;00:00:02;MP;M.gouazoubira;passing;1;3;herb;grande
314;2306;B03;P1;IS19;B0;B0;IS19_E12;24;5,5745;-61,0497;1;11;2015;11:30:38;11:31:30;00:00:52;MP;M.tridactyla;passing;1;5;insect;grande
315;2387;B04;P1;IS21;s0;s01;IS21_E34;3;5,5469;-61,1774;13;11;2015;17:28:24;17:28:26;00:00:02;MP;M.tridactyla;passing;1;5;insect;grande
316;2663;B05;P1;IS17;bf;bf1;IS17_E12;6;5,4681;-61,0837;20;11;2015;17:01:51;17:02:04;00:00:13;MP;P.concolor;passing;1;5;carniv;grande
317;2545;B04;P1;LEE07;s0;s01;LEE07_E3;6;5,5601;-61,1799;6;11;2015;04:24:41;04:24:46;00:00:05;MP;P.concolor;passing;1;5;carniv;grande
318;2861;B06;P1;IS11;s0;s01;IS11_E10;9;5,5181;-61,1888;9;11;2015;04:55:43;04:55:52;00:00:09;MP;P.concolor;passing;1;5;carniv;grande
319;2865;B06;P1;IS11;s0;s01;IS11_E14;9;5,5181;-61,1888;21;11;2015;16:17:46;16:17:54;00:00:08;MP;P.concolor;passing;1;5;carniv;grande
320;2589;B05;P1;IS03;sF;sF2;IS03_E35;3;5,5304;-61,0949;18;11;2015;06:48:42;06:48:43;00:00:01;MP;P.concolor;passing;1;5;carniv;grande
321;2792;B05;P1;LEE03;b0;b01;LEE03_E34;3;5,4889;-61,0947;2;11;2015;20:26:09;20:26:10;00:00:01;MP;P.onca;passing;1;5;carniv;grande
322;2841;B05;P1;LEE04;bf;bf1;LEE040312_E34;6;5,4800;-61,0858;11;11;2015;21:01:02;21:01:08;00:00:06;MP;P.onca;passing;1;5;carniv;grande
324;2290;B03;P1;IS16;B0;B0;IS16_E21;3;5,5643;-61,0564;30;11;2015;08:08:02;08:08:03;00:00:01;MP;T.pecari;passing;1;5;omniv;grande
325;2445;B04;P1;IS22;Bf;Bf;IS22_E48;36;5,5561;-61,1851;8;11;2015;20:48:47;20:50:13;00:01:26;MP;T.terrestris;passing;1;5;herb;grande
326;2329;B03;P1;IS20;s0;s01;IS20_E14;9;5,5527;-61,0579;4;11;2015;17:10:08;17:10:24;00:00:16;MP;T.terrestris;passing;1;5;herb;grande
327;2546;B04;P1;LEE07;s0;s01;LEE07_E4;3;5,5601;-61,1799;14;11;2015;04:25:46;04:25:46;00:00:00;MP;T.tetradactyla;passing;1;5;insect;mediano
328;7016;B06;P3;IS10;BF;BF3;IS10_E12;6;5,4922;-61,1546;6;11;2015;22:01:41;22:01:45;00:00:04;MP;C.paca;passing;1;5;herb;mediano
329;7017;B06;P3;IS10;BF;BF3;IS10_E13;6;5,4922;-61,1546;10;11;2015;18:48:04;18:48:08;00:00:04;MP;C.paca;passing;1;5;herb;mediano
330;7019;B06;P3;IS10;BF;BF3;IS10_E15;3;5,4922;-61,1546;13;11;2015;21:32:13;21:32:13;00:00:00;MP;C.paca;passing;1;5;herb;mediano
331;7021;B06;P3;IS10;BF;BF3;IS10_E17;6;5,4922;-61,1546;16;11;2015;19:26:33;19:26:37;00:00:04;MP;C.paca;passing;1;5;herb;mediano
332;7030;B06;P3;IS10;BF;BF3;IS10_E26;9;5,4922;-61,1546;30;11;2015;22:02:20;22:02:37;00:00:17;MP;D.kappleri;passing;1;4;insect;mediano
333;7015;B06;P3;IS10;BF;BF3;IS10_E11;9;5,4922;-61,1546;4;11;2015;09:14:20;09:15:06;00:00:46;MP;D.leporina;passing;1;5;herb;mediano
334;7020;B06;P3;IS10;BF;BF3;IS10_E16;12;5,4922;-61,1546;14;11;2015;15:47:12;15:47:51;00:00:39;MP;D.leporina;eating;1;5;herb;mediano
335;7022;B06;P3;IS10;BF;BF3;IS10_E18;9;5,4922;-61,1546;20;11;2015;16:25:06;16:25:14;00:00:08;MP;D.leporina;eating;1;5;herb;mediano
336;7023;B06;P3;IS10;BF;BF3;IS10_E19;3;5,4922;-61,1546;22;11;2015;15:24:40;15:24:40;00:00:00;MP;D.leporina;eating;1;5;herb;mediano
337;7024;B06;P3;IS10;BF;BF3;IS10_E20;9;5,4922;-61,1546;25;11;2015;04:59:02;04:59:10;00:00:08;MP;D.leporina;eating;1;5;herb;mediano
338;7026;B06;P3;IS10;BF;BF3;IS10_E22;3;5,4922;-61,1546;30;11;2015;15:25:43;15:25:43;00:00:00;MP;D.leporina;passing;1;5;herb;mediano
339;7027;B06;P3;IS10;BF;BF3;IS10_E23;6;5,4922;-61,1546;30;11;2015;15:29:59;15:30:03;00:00:04;MP;D.leporina;passing;1;5;herb;mediano
340;7028;B06;P3;IS10;BF;BF3;IS10_E24;3;5,4922;-61,1546;30;11;2015;15:31:35;15:31:35;00:00:00;MP;D.leporina;passing;1;5;herb;mediano
341;7029;B06;P3;IS10;BF;BF3;IS10_E25;6;5,4922;-61,1546;30;11;2015;15:33:11;15:33:16;00:00:05;MP;D.leporina;passing;1;5;herb;mediano
376;2351;B03;P1;IS20;s0;s01;IS20_E36;6;5,5527;-61,0579;4;12;2015;19:07:12;19:07:18;00:00:06;MP;C.paca;passing;1;5;herb;mediano
377;2352;B03;P1;IS20;s0;s01;IS20_E37;3;5,5527;-61,0579;4;12;2015;19:09:43;19:09:44;00:00:01;MP;C.paca;passing;1;5;herb;mediano
378;2396;B04;P1;IS21;s0;s01;IS21_E43;6;5,5469;-61,1774;7;12;2015;19:30:45;19:30:54;00:00:09;MP;C.paca;passing;1;5;herb;mediano
379;2633;B05;P1;IS03;sF;sF2;IS03_E79;15;5,5304;-61,0949;3;12;2015;19:46:53;19:47:25;00:00:32;MP;C.paca;passing;1;5;herb;mediano
380;2349;B03;P1;IS20;s0;s01;IS20_E34;3;5,5527;-61,0579;2;12;2015;19:20:47;19:20:48;00:00:01;MP;D.imperfecta;passing;1;4;omniv;pequeno
381;2635;B05;P1;IS03;sF;sF2;IS03_E81;6;5,5304;-61,0949;4;12;2015;19:38:09;19:38:57;00:00:48;MP;D.imperfecta;passing;1;4;omniv;pequeno
382;2314;B03;P1;IS19;B0;B0;IS19_E20;6;5,5745;-61,0497;3;12;2015;14:08:29;14:08:35;00:00:06;MP;D.leporina;passing;1;5;herb;mediano
383;2806;B05;P1;LEE03;b0;b01;LEE03_E48;6;5,4889;-61,0947;1;12;2015;11:22:57;11:23:02;00:00:05;MP;D.leporina;passing;1;5;herb;mediano
384;2350;B03;P1;IS20;s0;s01;IS20_E35;6;5,5527;-61,0579;4;12;2015;05:42:48;05:42:54;00:00:06;MP;D.leporina;passing;1;5;herb;mediano
385;2550;B04;P1;LEE07;s0;s01;LEE07_E8;3;5,5601;-61,1799;3;12;2015;04:29:38;04:29:38;00:00:00;MP;D.leporina;passing;1;5;herb;mediano
386;2551;B04;P1;LEE07;s0;s01;LEE07_E9;6;5,5601;-61,1799;4;12;2015;13:53:22;13:53:26;00:00:04;MP;D.leporina;passing;1;5;herb;mediano
387;2867;B06;P1;IS11;s0;s01;IS11_E16;3;5,5181;-61,1888;1;12;2015;19:54:12;19:54:12;00:00:00;MP;D.novemcinctus;passing;1;5;insect;mediano
388;2348;B03;P1;IS20;s0;s01;IS20_E33;18;5,5527;-61,0579;2;12;2015;10:15:45;10:16:57;00:01:12;MP;E.barbara;passing;1;5;carniv;mediano
389;2490;B04;P1;IS01;b0;b01;IS01_E10;1;5,5622;-61,1852;1;12;2015;12:31:36;12:31:36;00:00:00;MP;M.gouazoubira;passing;1;5;herb;grande
390;2491;B04;P1;IS01;b0;b01;IS01_E11;2;5,5622;-61,1852;1;12;2015;15:38:51;15:39:06;00:00:15;MP;M.gouazoubira;passing;1;5;herb;grande
391;2493;B04;P1;IS01;b0;b01;IS01_E13;1;5,5622;-61,1852;4;12;2015;11:38:10;11:38:10;00:00:00;MP;M.gouazoubira;passing;1;3;herb;grande
392;2494;B04;P1;IS01;b0;b01;IS01_E14;1;5,5622;-61,1852;8;12;2015;21:23:44;21:23:44;00:00:00;MP;M.gouazoubira;passing;1;3;herb;grande
393;2650;B05;P1;IS07;b0;b01;IS07_E13;9;5,4591;-61,0840;1;12;2015;12:28:06;12:28:15;00:00:09;MP;M.gouazoubira;passing;1;3;herb;grande
394;2291;B03;P1;IS16;B0;B0;IS16_E22;15;5,5643;-61,0564;3;12;2015;16:10:15;16:11:06;00:00:51;MP;N.nasua;passing;6;5;omniv;mediano
395;2292;B03;P1;IS16;B0;B0;IS16_E23;3;5,5643;-61,0564;3;12;2015;16:13:25;16:13:26;00:00:01;MP;N.nasua;passing;1;5;omniv;mediano
396;2553;B04;P1;LEE07;s0;s01;LEE07_E11;6;5,5601;-61,1799;7;12;2015;22:34:43;22:34:47;00:00:04;MP;P.onca;passing;1;5;carniv;grande
398;4156;B05;P2;LEE03;b0;b01;LEE03_E11;3;5,4888;-61,0947;13;12;2015;15:03:45;15:03:46;00:00:01;MP;C.olivaceus;passing;1;5;herb;mediano
399;3408;B03;P2;LEE04;Bf;Bf;LEE04_E4;12;5,5292;-61,0560;9;12;2015;18:09:20;18:09:40;00:00:20;MP;C.paca;passing;1;3;herb;mediano
400;3412;B03;P2;LEE04;Bf;Bf;LEE04_E8;6;5,5292;-61,0560;19;12;2015;02:20:21;02:20:34;00:00:13;MP;C.paca;passing;1;5;herb;mediano
401;3414;B03;P2;LEE04;Bf;Bf;LEE04_E10;9;5,5292;-61,0560;21;12;2015;01:56:11;01:56:40;00:00:29;MP;C.paca;passing;1;5;herb;mediano
402;3415;B03;P2;LEE04;Bf;Bf;LEE04_E11;3;5,5292;-61,0560;21;12;2015;02:30:30;02:30:30;00:00:00;MP;C.paca;passing;1;5;herb;mediano
403;3416;B03;P2;LEE04;Bf;Bf;LEE04_E12;9;5,5292;-61,0560;22;12;2015;18:53:59;18:54:15;00:00:16;MP;C.paca;passing;1;5;herb;mediano
404;3419;B03;P2;LEE04;Bf;Bf;LEE04_E15;6;5,5292;-61,0560;30;12;2015;18:24:25;18:24:30;00:00:05;MP;C.paca;passing;1;5;herb;mediano
405;4120;B05;P2;IS17;bf;bf1;IS17_E2;12;5,4681;-61,0837;6;12;2015;21:26:38;21:27:06;00:00:28;MP;C.paca;passing;1;5;herb;mediano
406;4209;B06;P2;IS18;bF;bF2;IS18_E2;9;5,5153;-61,1837;2;12;2015;23:52:30;23:52:41;00:00:11;MP;C.paca;passing;1;5;herb;mediano
407;4211;B06;P2;IS18;bF;bF2;IS18_E4;15;5,5153;-61,1837;9;12;2015;01:24:27;01:25:00;00:00:33;MP;C.paca;passing;1;5;herb;mediano
408;3376;B03;P2;IS20;s0;s01;IS20_E5;36;5,5527;-61,0579;9;12;2015;01:33:37;01:35:10;00:01:33;MP;C.paca;passing;1;5;herb;mediano
409;3379;B03;P2;IS20;s0;s01;IS20_E8;6;5,5527;-61,0579;11;12;2015;00:23:08;00:23:16;00:00:08;MP;C.paca;passing;1;5;herb;mediano
410;3383;B03;P2;IS20;s0;s01;IS20_E12;9;5,5527;-61,0579;19;12;2015;01:20:39;01:20:52;00:00:13;MP;C.paca;passing;1;5;herb;mediano
